Date,Open,High,Low,Close,Adj Close,Volume
2018-03-26,168.070007,173.100006,166.440002,172.770004,169.525833,37541200
2018-03-27,173.679993,175.149994,166.919998,168.339996,165.179001,40922600
2018-03-28,167.250000,170.020004,165.190002,166.479996,163.353928,41668500
2018-03-29,167.809998,171.750000,166.899994,167.779999,164.629501,38398500
2018-04-02,166.639999,168.940002,164.470001,166.679993,163.550171,37586800
2018-04-03,167.639999,168.750000,164.880005,168.389999,165.228073,30278000
2018-04-04,164.880005,172.009995,164.770004,171.610001,168.387604,34605500
2018-04-05,172.580002,174.229996,172.080002,172.800003,169.555252,26933200
2018-04-06,170.970001,172.479996,168.199997,168.380005,165.218262,35005300
2018-04-09,169.880005,173.089996,169.850006,170.050003,166.856888,29017700
